"","TimeSeries","BroadcastTime","Transcript","TweetTime","Tweet","RTCount","IsRetweet","IsInfluenced"
"7832",2018-02-06 10:31:00,"","","","","","",""
"7833",2018-02-06 10:32:00,"","","","","","",""
"7834",2018-02-06 10:33:00,"","","","","","",""
"7835",2018-02-06 10:34:00,"","","","","","",""
"7836",2018-02-06 10:35:00,"","","","","","",""
"7837",2018-02-06 10:36:00,"","","","","","",""
"7838",2018-02-06 10:37:00,"","","","","","",""
"7839",2018-02-06 10:38:00,"","","","","","",""
"7840",2018-02-06 10:39:00,"","","","","","",""
"7841",2018-02-06 10:40:00,"","","","","","",""
"7842",2018-02-06 10:41:00,"","","","","","",""
"7843",2018-02-06 10:42:00,"","","","","","",""
"7844",2018-02-06 10:43:00,"","","","","","",""
"7845",2018-02-06 10:44:00,"","","","","","",""
"7846",2018-02-06 10:45:00,"","","","","","",""
"7847",2018-02-06 10:46:00,"","","","","","",""
"7848",2018-02-06 10:47:00,"","","","","","",""
"7849",2018-02-06 10:48:00,"","","","","","",""
"7850",2018-02-06 10:49:00,"","","","","","",""
"7851",2018-02-06 10:50:00,"","","","","","",""
"7852",2018-02-06 10:51:00,"","","","","","",""
"7853",2018-02-06 10:52:00,"","","","","","",""
"7854",2018-02-06 10:53:00,"","","","","","",""
"7855",2018-02-06 10:54:00,"","","","","","",""
"7856",2018-02-06 10:55:00,"","","","","","",""
"7857",2018-02-06 10:56:00,"","","","","","",""
"7858",2018-02-06 10:57:00,"","","","","","",""
"7859",2018-02-06 10:58:00,"","","","","","",""
"7860",2018-02-06 10:59:00,"","","","","","",""
"7861",2018-02-06 11:00:00,"","","","","","",""
"7862",2018-02-06 11:01:00,"","","2018-02-06 11:00:43","Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA fully secures the border ends chain migration &amp; cancels the visa lottery. If D’s oppose this deal they aren’t serious about DACA-they just want open borders. https://t.co/XDMcDOr9vM","23403","false",""
"7863",2018-02-06 11:02:00,"","","","","","",""
"7864",2018-02-06 11:03:00,"","","","","","",""
"7865",2018-02-06 11:04:00,"","","","","","",""
"7866",2018-02-06 11:05:00,"","","","","","",""
"7867",2018-02-06 11:06:00,"","","2018-02-06 11:05:42","We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs that hurt our economic and national security. https://t.co/rP9Gtr2E5N","25468","false",""
"7868",2018-02-06 11:07:00,"","","","","","",""
"7869",2018-02-06 11:08:00,"","","","","","",""
"7870",2018-02-06 11:09:00,"","","","","","",""
"7871",2018-02-06 11:10:00,"","","","","","",""
"7872",2018-02-06 11:11:00,"","","","","","",""
"7873",2018-02-06 11:12:00,"","","","","","",""
"7874",2018-02-06 11:13:00,"","","","","","",""
"7875",2018-02-06 11:14:00,"","","","","","",""
"7876",2018-02-06 11:15:00,"","","","","","",""
"7877",2018-02-06 11:16:00,"","","","","","",""
"7878",2018-02-06 11:17:00,"","","","","","",""
"7879",2018-02-06 11:18:00,"","","","","","",""
"7880",2018-02-06 11:19:00,"","","","","","",""
"7881",2018-02-06 11:20:00,"","","","","","",""
"7882",2018-02-06 11:21:00,"","","","","","",""
"7883",2018-02-06 11:22:00,"","","","","","",""
"7884",2018-02-06 11:23:00,"","","","","","",""
"7885",2018-02-06 11:24:00,"","","","","","",""
"7886",2018-02-06 11:25:00,"","","","","","",""
"7887",2018-02-06 11:26:00,"","","","","","",""
"7888",2018-02-06 11:27:00,"","","","","","",""
"7889",2018-02-06 11:28:00,"","","","","","",""
"7890",2018-02-06 11:29:00,"","","","","","",""
"7891",2018-02-06 11:30:00,"","","","","","",""
"7892",2018-02-06 11:31:00,"","","","","","",""
"7893",2018-02-06 11:32:00,"","","","","","",""
"7894",2018-02-06 11:33:00,"","","","","","",""
"7895",2018-02-06 11:34:00,"","","","","","",""
"7896",2018-02-06 11:35:00,"","","","","","",""
"7897",2018-02-06 11:36:00,"","","","","","",""
"7898",2018-02-06 11:37:00,"","","","","","",""
"7899",2018-02-06 11:38:00,"","","","","","",""
"7900",2018-02-06 11:39:00,"","","","","","",""
"7901",2018-02-06 11:40:00,"","","","","","",""
"7902",2018-02-06 11:41:00,"","","","","","",""
"7903",2018-02-06 11:42:00,"","","","","","",""
"7904",2018-02-06 11:43:00,"","","","","","",""
"7905",2018-02-06 11:44:00,"","","","","","",""
"7906",2018-02-06 11:45:00,"","","","","","",""
"7907",2018-02-06 11:46:00,"","","","","","",""
"7908",2018-02-06 11:47:00,"","","","","","",""
"7909",2018-02-06 11:48:00,"","","","","","",""
"7910",2018-02-06 11:49:00,"","","","","","",""
"7911",2018-02-06 11:50:00,"","","","","","",""
"7912",2018-02-06 11:51:00,"","","","","","",""
"7913",2018-02-06 11:52:00,"","","","","","",""
"7914",2018-02-06 11:53:00,"","","","","","",""
"7915",2018-02-06 11:54:00,"","","","","","",""
"7916",2018-02-06 11:55:00,"","","","","","",""
"7917",2018-02-06 11:56:00,"","","","","","",""
"7918",2018-02-06 11:57:00,"","","","","","",""
"7919",2018-02-06 11:58:00,"","","","","","",""
"7920",2018-02-06 11:59:00,"","","","","","",""
"7921",2018-02-06 12:00:00,"","","","","","",""
"7922",2018-02-06 12:01:00,"","","","","","",""
"7923",2018-02-06 12:02:00,"","","","","","",""
"7924",2018-02-06 12:03:00,"","","","","","",""
"7925",2018-02-06 12:04:00,"","","","","","",""
"7926",2018-02-06 12:05:00,"","","","","","",""
"7927",2018-02-06 12:06:00,"","","","","","",""
"7928",2018-02-06 12:07:00,"","","","","","",""
"7929",2018-02-06 12:08:00,"","","","","","",""
"7930",2018-02-06 12:09:00,"","","","","","",""
"7931",2018-02-06 12:10:00,"","","","","","",""
"7932",2018-02-06 12:11:00,"","","","","","",""
"7933",2018-02-06 12:12:00,"","","","","","",""
"7934",2018-02-06 12:13:00,"","","","","","",""
"7935",2018-02-06 12:14:00,"","","","","","",""
"7936",2018-02-06 12:15:00,"","","","","","",""
"7937",2018-02-06 12:16:00,"","","","","","",""
"7938",2018-02-06 12:17:00,"","","","","","",""
"7939",2018-02-06 12:18:00,"","","","","","",""
"7940",2018-02-06 12:19:00,"","","","","","",""
"7941",2018-02-06 12:20:00,"","","","","","",""
"7942",2018-02-06 12:21:00,"","","","","","",""
"7943",2018-02-06 12:22:00,"","","","","","",""
"7944",2018-02-06 12:23:00,"","","","","","",""
"7945",2018-02-06 12:24:00,"","","","","","",""
"7946",2018-02-06 12:25:00,"","","","","","",""
"7947",2018-02-06 12:26:00,"","","","","","",""
"7948",2018-02-06 12:27:00,"","","","","","",""
"7949",2018-02-06 12:28:00,"","","","","","",""
"7950",2018-02-06 12:29:00,"","","","","","",""
"7951",2018-02-06 12:30:00,"","","","","","",""
"7952",2018-02-06 12:31:00,"","","","","","",""
"7953",2018-02-06 12:32:00,"","","","","","",""
"7954",2018-02-06 12:33:00,"","","","","","",""
"7955",2018-02-06 12:34:00,"","","","","","",""
"7956",2018-02-06 12:35:00,"","","","","","",""
"7957",2018-02-06 12:36:00,"","","","","","",""
"7958",2018-02-06 12:37:00,"","","","","","",""
"7959",2018-02-06 12:38:00,"","","","","","",""
"7960",2018-02-06 12:39:00,"","","","","","",""
"7961",2018-02-06 12:40:00,"","","","","","",""
"7962",2018-02-06 12:41:00,"","","","","","",""
"7963",2018-02-06 12:42:00,"","","","","","",""
"7964",2018-02-06 12:43:00,"","","","","","",""
"7965",2018-02-06 12:44:00,"","","","","","",""
"7966",2018-02-06 12:45:00,"","","","","","",""
"7967",2018-02-06 12:46:00,"","","","","","",""
"7968",2018-02-06 12:47:00,"","","","","","",""
"7969",2018-02-06 12:48:00,"","","","","","",""
"7970",2018-02-06 12:49:00,"","","","","","",""
"7971",2018-02-06 12:50:00,"","","","","","",""
"7972",2018-02-06 12:51:00,"","","","","","",""
"7973",2018-02-06 12:52:00,"","","","","","",""
"7974",2018-02-06 12:53:00,"","","","","","",""
"7975",2018-02-06 12:54:00,"","","","","","",""
"7976",2018-02-06 12:55:00,"","","","","","",""
"7977",2018-02-06 12:56:00,"","","","","","",""
"7978",2018-02-06 12:57:00,"","","","","","",""
"7979",2018-02-06 12:58:00,"","","","","","",""
"7980",2018-02-06 12:59:00,"","","","","","",""
"7981",2018-02-06 13:00:00,"","","","","","",""
"7982",2018-02-06 13:01:00,"","","","","","",""
"7983",2018-02-06 13:02:00,"","","","","","",""
"7984",2018-02-06 13:03:00,"","","","","","",""
"7985",2018-02-06 13:04:00,"","","","","","",""
"7986",2018-02-06 13:05:00,"","","","","","",""
"7987",2018-02-06 13:06:00,"","","","","","",""
"7988",2018-02-06 13:07:00,"","","","","","",""
"7989",2018-02-06 13:08:00,"","","","","","",""
"7990",2018-02-06 13:09:00,"","","","","","",""
"7991",2018-02-06 13:10:00,"","","","","","",""
"7992",2018-02-06 13:11:00,"","","","","","",""
"7993",2018-02-06 13:12:00,"","","","","","",""
"7994",2018-02-06 13:13:00,"","","","","","",""
"7995",2018-02-06 13:14:00,"","","","","","",""
"7996",2018-02-06 13:15:00,"","","","","","",""
"7997",2018-02-06 13:16:00,"","","","","","",""
"7998",2018-02-06 13:17:00,"","","","","","",""
"7999",2018-02-06 13:18:00,"","","","","","",""
"8000",2018-02-06 13:19:00,"","","","","","",""
"8001",2018-02-06 13:20:00,"","","","","","",""
"8002",2018-02-06 13:21:00,"","","","","","",""
"8003",2018-02-06 13:22:00,"","","","","","",""
"8004",2018-02-06 13:23:00,"","","","","","",""
"8005",2018-02-06 13:24:00,"","","","","","",""
"8006",2018-02-06 13:25:00,"","","","","","",""
"8007",2018-02-06 13:26:00,"","","","","","",""
"8008",2018-02-06 13:27:00,"","","","","","",""
"8009",2018-02-06 13:28:00,"","","","","","",""
"8010",2018-02-06 13:29:00,"","","","","","",""
"8011",2018-02-06 13:30:00,"","","","","","",""
"8012",2018-02-06 13:31:00,"","","","","","",""
"8013",2018-02-06 13:32:00,"","","","","","",""
"8014",2018-02-06 13:33:00,"","","","","","",""
"8015",2018-02-06 13:34:00,"","","","","","",""
"8016",2018-02-06 13:35:00,"","","","","","",""
"8017",2018-02-06 13:36:00,"","","","","","",""
"8018",2018-02-06 13:37:00,"","","","","","",""
"8019",2018-02-06 13:38:00,"","","","","","",""
"8020",2018-02-06 13:39:00,"","","","","","",""
"8021",2018-02-06 13:40:00,"","","","","","",""
"8022",2018-02-06 13:41:00,"","","","","","",""
"8023",2018-02-06 13:42:00,"","","","","","",""
"8024",2018-02-06 13:43:00,"","","","","","",""
"8025",2018-02-06 13:44:00,"","","","","","",""
"8026",2018-02-06 13:45:00,"","","","","","",""
"8027",2018-02-06 13:46:00,"","","","","","",""
"8028",2018-02-06 13:47:00,"","","","","","",""
"8029",2018-02-06 13:48:00,"","","","","","",""
"8030",2018-02-06 13:49:00,"","","","","","",""
"8031",2018-02-06 13:50:00,"","","","","","",""
"8032",2018-02-06 13:51:00,"","","","","","",""
"8033",2018-02-06 13:52:00,"","","","","","",""
"8034",2018-02-06 13:53:00,"","","","","","",""
"8035",2018-02-06 13:54:00,"","","","","","",""
"8036",2018-02-06 13:55:00,"","","","","","",""
"8037",2018-02-06 13:56:00,"","","","","","",""
"8038",2018-02-06 13:57:00,"","","","","","",""
"8039",2018-02-06 13:58:00,"","","","","","",""
"8040",2018-02-06 13:59:00,"","","","","","",""
"8041",2018-02-06 14:00:00,"","","","","","",""
"8042",2018-02-06 14:01:00,"","","","","","",""
"8043",2018-02-06 14:02:00,"","","","","","",""
"8044",2018-02-06 14:03:00,"","","","","","",""
"8045",2018-02-06 14:04:00,"","","","","","",""
"8046",2018-02-06 14:05:00,"","","","","","",""
"8047",2018-02-06 14:06:00,"","","","","","",""
"8048",2018-02-06 14:07:00,"","","","","","",""
"8049",2018-02-06 14:08:00,"","","","","","",""
"8050",2018-02-06 14:09:00,"","","","","","",""
"8051",2018-02-06 14:10:00,"","","","","","",""
"8052",2018-02-06 14:11:00,"","","","","","",""
"8053",2018-02-06 14:12:00,"","","","","","",""
"8054",2018-02-06 14:13:00,"","","","","","",""
"8055",2018-02-06 14:14:00,"","","","","","",""
"8056",2018-02-06 14:15:00,"","","","","","",""
"8057",2018-02-06 14:16:00,"","","","","","",""
"8058",2018-02-06 14:17:00,"","","","","","",""
"8059",2018-02-06 14:18:00,"","","","","","",""
"8060",2018-02-06 14:19:00,"","","","","","",""
"8061",2018-02-06 14:20:00,"","","","","","",""
"8062",2018-02-06 14:21:00,"","","","","","",""
"8063",2018-02-06 14:22:00,"","","","","","",""
"8064",2018-02-06 14:23:00,"","","","","","",""
"8065",2018-02-06 14:24:00,"","","","","","",""
"8066",2018-02-06 14:25:00,"","","","","","",""
"8067",2018-02-06 14:26:00,"","","","","","",""
"8068",2018-02-06 14:27:00,"","","","","","",""
"8069",2018-02-06 14:28:00,"","","","","","",""
"8070",2018-02-06 14:29:00,"","","","","","",""
"8071",2018-02-06 14:30:00,"","","","","","",""
